timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2020-07-14,59856.99088200,60096.15694800,59017.61060000,59942.73577000,9242.61000000,9279.54000000,9113.00000000,9255.85000000,45772.55250900,45772.55250900
2020-07-13,60250.09622200,60512.44708400,59586.80381800,59857.05564400,9303.31000000,9343.82000000,9200.89000000,9242.62000000,42740.06911500,42740.06911500
2020-07-12,59801.36032400,60520.08900000,59305.80150000,60246.46955000,9234.02000000,9345.00000000,9157.50000000,9302.75000000,30872.70228600,30872.70228600
2020-07-11,60153.14750800,60223.99713600,59440.18265000,59801.42508600,9288.34000000,9299.28000000,9178.25000000,9234.03000000,22561.36600000,22561.36600000
2020-07-10,59790.99840400,60341.86397600,59095.32500000,60153.14750800,9232.42000000,9317.48000000,9125.00000000,9288.34000000,38295.49400600,38295.49400600
2020-07-09,61109.81177200,61140.44419800,59321.99200000,59791.06316600,9436.06000000,9440.79000000,9160.00000000,9232.43000000,48044.45064500,48044.45064500
2020-07-08,59952.77388000,61329.61400000,59781.80220000,61109.81177200,9257.40000000,9470.00000000,9231.00000000,9436.06000000,56140.51778100,56140.51778100
2020-07-07,60503.70421400,60742.99980400,59600.46860000,59952.70911800,9342.47000000,9379.42000000,9203.00000000,9257.39000000,34587.33667800,34587.33667800
2020-07-06,58735.31304200,60714.37500000,58647.94910400,60514.90804000,9069.41000000,9375.00000000,9055.92000000,9344.20000000,54463.13227700,54463.13227700
2020-07-05,59160.08700000,59226.40328800,57593.04088600,58735.31304200,9135.00000000,9145.24000000,8893.03000000,9069.41000000,34073.65362700,34073.65362700
2020-07-04,58660.05959800,59516.27800000,58545.10704800,59163.06605200,9057.79000000,9190.00000000,9040.04000000,9135.46000000,26441.96848400,26441.96848400
2020-07-03,58846.25034800,59095.32500000,58528.46321400,58663.10341200,9086.54000000,9125.00000000,9037.47000000,9058.26000000,28943.42017700,28943.42017700
2020-07-02,59788.21363800,59982.30535200,57897.22800000,58846.25034800,9231.99000000,9261.96000000,8940.00000000,9086.54000000,45725.16807600,45725.16807600
2020-07-01,59180.03369600,60176.85040000,58804.54362000,59788.27840000,9138.08000000,9292.00000000,9080.10000000,9232.00000000,38488.52869900,38488.52869900
2020-06-30,59535.25326600,59613.42100000,58706.04061800,59183.07751000,9192.93000000,9205.00000000,9064.89000000,9138.55000000,31463.16280100,31463.16280100
2020-06-29,59038.07539200,59827.13560000,58445.56785400,59532.85707200,9116.16000000,9238.00000000,9024.67000000,9192.56000000,42120.29326100,42120.29326100
2020-06-28,58363.51440000,59522.75420000,57949.42617200,59039.30587000,9012.00000000,9191.00000000,8948.06000000,9116.35000000,30688.17642100,30688.17642100
2020-06-27,59336.30440200,59556.68948800,57204.27460000,58363.51440000,9162.21000000,9196.24000000,8833.00000000,9012.00000000,46290.93011300,46290.93011300
2020-06-26,59901.54713800,60215.70760000,58580.14329000,59336.30440200,9249.49000000,9298.00000000,9045.45000000,9162.21000000,50292.29827700,50292.29827700
2020-06-25,60217.84474600,60487.70800000,58348.55437800,59901.54713800,9298.33000000,9340.00000000,9009.69000000,9249.49000000,55831.61915600,55831.61915600
2020-06-24,62329.08594600,62624.85400000,59632.84960000,60205.92853800,9624.33000000,9670.00000000,9208.00000000,9296.49000000,61571.56146400,61571.56146400
2020-06-23,62726.46557800,62948.66400000,62022.76168600,62332.71261800,9685.69000000,9720.00000000,9577.03000000,9624.89000000,41031.02938000,41031.02938000
2020-06-22,60194.27137800,63337.23600000,60080.29025800,62726.46557800,9294.69000000,9780.00000000,9277.09000000,9685.69000000,57895.46834300,57895.46834300
2020-06-21,60610.43199000,61018.75640000,60109.10934800,60194.27137800,9358.95000000,9422.00000000,9281.54000000,9294.69000000,24316.92623400,24316.92623400
2020-06-20,60294.91152600,60843.89900000,59392.90639000,60610.43199000,9310.23000000,9395.00000000,9170.95000000,9358.95000000,30329.06538400,30329.06538400
2020-06-19,60787.68558400,61124.31846000,59683.29919800,60294.91152600,9386.32000000,9438.30000000,9215.79000000,9310.23000000,45330.98367300,45330.98367300
2020-06-18,61298.07490600,61452.66180000,60099.13600000,60787.68558400,9465.13000000,9489.00000000,9280.00000000,9386.32000000,37381.95376500,37381.95376500
2020-06-17,61698.56311400,61944.85300000,59818.13368200,61298.13966800,9526.97000000,9565.00000000,9236.61000000,9465.14000000,48046.41115200,48046.41115200
2020-06-16,61044.98501000,62100.28180000,60702.00545800,61689.62595800,9426.05000000,9589.00000000,9373.09000000,9525.59000000,52052.44692700,52052.44692700
2020-06-15,60501.30802000,61491.51900000,57705.85629000,61044.79072400,9342.10000000,9495.00000000,8910.45000000,9426.02000000,86107.92470700,86107.92470700
2020-06-14,61351.24450800,61400.78743800,59872.46900000,60501.30802000,9473.34000000,9480.99000000,9245.00000000,9342.10000000,30055.50660800,30055.50660800
2020-06-13,61296.97395200,61489.77042600,60558.94620000,61351.24450800,9464.96000000,9494.73000000,9351.00000000,9473.34000000,27759.78485100,27759.78485100
2020-06-12,60091.88265600,61893.82054400,59791.58126200,61298.07490600,9278.88000000,9557.12000000,9232.51000000,9465.13000000,50119.06693200,50119.06693200
2020-06-11,64018.66176400,64528.85680000,59017.61060000,60101.72648000,9885.22000000,9964.00000000,9113.00000000,9280.40000000,94418.98473000,94418.98473000
2020-06-10,63288.27592800,64714.85326400,62846.21051600,64017.23700000,9772.44000000,9992.72000000,9704.18000000,9885.00000000,47130.76298200,47130.76298200
2020-06-09,63350.18840000,63965.42740000,61977.23400000,63288.21116600,9782.00000000,9877.00000000,9570.00000000,9772.43000000,46024.00128900,46024.00128900
2020-06-08,63123.45663800,63466.76000000,62385.23460000,63350.25316200,9746.99000000,9800.00000000,9633.00000000,9782.01000000,40664.66412500,40664.66412500
2020-06-07,62604.45397000,63479.71240000,60697.92545200,63123.45663800,9666.85000000,9802.00000000,9372.46000000,9746.99000000,57952.84838500,57952.84838500
2020-06-06,62308.62115400,63045.80700000,61724.98601000,62600.89206000,9621.17000000,9735.00000000,9531.05000000,9666.30000000,32752.95089300,32752.95089300
2020-06-05,63389.95226800,63821.33195000,62048.47220000,62308.55639200,9788.14000000,9854.75000000,9581.00000000,9621.16000000,47788.05005000,47788.05005000
2020-06-04,62601.02158400,63995.41220600,61200.09000000,63395.91037200,9666.32000000,9881.63000000,9450.00000000,9789.06000000,57456.10096900,57456.10096900
2020-06-03,61640.60112400,62754.37800000,60650.97300200,62600.50348800,9518.02000000,9690.00000000,9365.21000000,9666.24000000,46252.64493900,46252.64493900
2020-06-02,66074.79050200,66244.98503800,60008.46920000,61640.73064800,10202.71000000,10228.99000000,9266.00000000,9518.04000000,108970.77315100,108970.77315100
2020-06-01,61188.88617400,67222.95600000,61016.61925400,66062.22667400,9448.27000000,10380.00000000,9421.67000000,10200.77000000,76649.12696000,76649.12696000
2020-05-31,62804.37426400,62819.14000000,60755.88744200,61188.88617400,9697.72000000,9700.00000000,9381.41000000,9448.27000000,48333.78640300,48333.78640300
2020-05-30,61048.54692000,63078.18800000,60430.91172600,62804.37426400,9426.60000000,9740.00000000,9331.23000000,9697.72000000,55665.27254000,55665.27254000
2020-05-29,62015.24929400,62205.58481200,60422.94600000,61051.59073400,9575.87000000,9605.26000000,9330.00000000,9427.07000000,57374.36296100,57374.36296100
2020-05-28,59607.39813400,62336.46881400,58998.18200000,62015.37881800,9204.07000000,9625.47000000,9110.00000000,9575.89000000,74110.78766200,74110.78766200
2020-05-27,57256.08420000,59742.94500000,57066.52582600,59607.39813400,8841.00000000,9225.00000000,8811.73000000,9204.07000000,68910.35551400,68910.35551400
2020-05-26,57640.44667000,58400.23445400,56342.94000000,57257.24991600,8900.35000000,9017.67000000,8700.00000000,8841.18000000,58299.77013800,58299.77013800
2020-05-25,56460.41826800,58154.07409200,55971.98326400,57640.44667000,8718.14000000,8979.66000000,8642.72000000,8900.35000000,62833.91094900,62833.91094900
2020-05-24,59445.10456200,60215.70760000,56342.94000000,56474.66590800,9179.01000000,9298.00000000,8700.00000000,8720.34000000,70379.86645000,70379.86645000
2020-05-23,59386.75400000,60279.49817000,58739.13400000,59446.01123000,9170.00000000,9307.85000000,9070.00000000,9179.15000000,43526.29696600,43526.29696600
2020-05-22,58723.00826200,60040.85020000,57855.26222400,59386.75400000,9067.51000000,9271.00000000,8933.52000000,9170.00000000,58943.13102400,58943.13102400
2020-05-21,61597.92296600,62032.08741400,57087.70300000,58730.39113000,9511.43000000,9578.47000000,8815.00000000,9068.65000000,108928.78096900,108928.78096900
2020-05-20,63305.69690600,63738.76040000,60397.04120000,61597.92296600,9775.13000000,9842.00000000,9326.00000000,9511.43000000,74923.73809000,74923.73809000
2020-05-19,63038.87746600,64096.31140200,61355.51880000,63308.28738600,9733.93000000,9897.21000000,9474.00000000,9775.53000000,78539.76045400,78539.76045400
2020-05-18,62696.80458200,64438.19000000,61292.24632600,63038.87746600,9681.11000000,9950.00000000,9464.23000000,9733.93000000,82006.60358300,82006.60358300
2020-05-17,60752.00172200,64036.66560000,60371.78402000,62689.87504800,9380.81000000,9888.00000000,9322.10000000,9680.04000000,68647.76432300,68647.76432300
2020-05-16,60332.02015200,62093.80560000,59710.56400000,60754.98077400,9315.96000000,9588.00000000,9220.00000000,9381.27000000,59587.62786200,59587.62786200
2020-05-15,63414.75611400,63762.20424400,59257.23000000,60334.99920400,9791.97000000,9845.62000000,9150.00000000,9316.42000000,115890.76151600,115890.76151600
2020-05-14,60289.21247000,64366.95180000,59948.62911200,63414.82087600,9309.35000000,9939.00000000,9256.76000000,9791.98000000,129565.37747000,129565.37747000
2020-05-13,57061.73343800,60863.32760000,56945.16183800,60289.34199400,8810.99000000,9398.00000000,8792.99000000,9309.37000000,92466.27401800,92466.27401800
2020-05-12,55449.48344800,58145.00741200,55234.08503600,57060.43819800,8562.04000000,8978.26000000,8528.78000000,8810.79000000,86522.78006600,86522.78006600
2020-05-11,56490.40307400,59373.80160000,53104.84000000,55446.11582400,8722.77000000,9168.00000000,8200.00000000,8561.52000000,168807.25183200,168807.25183200
2020-05-10,61777.11942000,62008.51404600,52567.31540000,56490.40307400,9539.10000000,9574.83000000,8117.00000000,8722.77000000,183865.18202800,183865.18202800
2020-05-09,63466.88952400,64206.66585000,61653.42400000,61779.06228000,9800.02000000,9914.25000000,9520.00000000,9539.40000000,81950.67956700,81950.67956700
2020-05-08,64673.27606000,64994.88415200,62851.52100000,63466.82476200,9986.30000000,10035.96000000,9705.00000000,9800.01000000,100683.79640000,100683.79640000
2020-05-07,59214.48708000,65195.90540000,58421.80020000,64673.92368000,9143.40000000,10067.00000000,9021.00000000,9986.40000000,147154.61137800,147154.61137800
2020-05-06,58424.13163200,60843.89900000,57678.39720200,59211.37850400,9021.36000000,9395.00000000,8906.21000000,9142.92000000,105925.30242000,105925.30242000
2020-05-05,57456.32830400,59053.74779600,56731.51200000,58427.17544600,8871.92000000,9118.58000000,8760.00000000,9021.83000000,76480.76534200,76480.76534200
2020-05-04,57600.29423000,57961.99000000,55190.17640000,57456.58735200,8894.15000000,8950.00000000,8522.00000000,8871.96000000,84418.51233100,84418.51233100
2020-05-03,58108.22259600,59581.04000000,56420.65440000,57600.35899200,8972.58000000,9200.00000000,8712.00000000,8894.16000000,90126.06564300,90126.06564300
2020-05-02,57156.80405400,58350.56200000,56686.17860000,58104.79021000,8825.67000000,9010.00000000,8753.00000000,8972.05000000,59002.08755000,59002.08755000
2020-05-01,55824.84400000,58669.06151600,55783.13727200,57165.15835200,8620.00000000,9059.18000000,8613.56000000,8826.96000000,91468.81505900,91468.81505900
2020-04-30,56851.83979600,61264.85200000,54406.55620000,55824.84400000,8778.58000000,9460.00000000,8401.00000000,8620.00000000,206277.21412400,206277.21412400
2020-04-29,50116.59179600,57980.70621800,49931.82581000,56851.77503400,7738.58000000,8952.89000000,7710.05000000,8778.57000000,183546.88751400,183546.88751400
2020-04-28,50342.80546200,50384.83600000,49601.99294400,50119.18227600,7773.51000000,7780.00000000,7659.12000000,7738.98000000,46302.75263800,46302.75263800
2020-04-27,49822.05422000,50462.67992400,49257.97720000,50349.99404400,7693.10000000,7792.02000000,7606.00000000,7774.62000000,65441.33957600,65441.33957600
2020-04-26,48824.26608600,49866.74000000,48441.97600000,49822.05422000,7539.03000000,7700.00000000,7480.00000000,7693.10000000,50522.61620900,50522.61620900
2020-04-25,48603.88100000,49899.12100000,48125.09553400,48821.93465400,7505.00000000,7705.00000000,7431.07000000,7538.67000000,43874.42772600,43874.42772600
2020-04-24,48467.62175200,49322.48015200,47846.16560000,48603.88100000,7483.96000000,7615.96000000,7388.00000000,7505.00000000,60182.11993900,60182.11993900
2020-04-23,46143.70214400,50112.83560000,45462.92400000,48457.45411800,7125.12000000,7738.00000000,7020.00000000,7482.39000000,102773.56956100,102773.56956100
2020-04-22,44306.01563200,46346.14815600,44154.73160000,46143.83166800,6841.36000000,7156.38000000,6818.00000000,7125.14000000,61486.37733400,61486.37733400
2020-04-21,44225.84027600,44944.82800000,43792.06440000,44306.08039400,6828.98000000,6940.00000000,6762.00000000,6841.37000000,60109.71080800,60109.71080800
2020-04-20,46119.61068000,46758.16400000,43720.82620000,44211.91644600,7121.40000000,7220.00000000,6751.00000000,6826.83000000,90149.49137000,90149.49137000
2020-04-19,46943.38332000,47057.04063000,45693.47672000,46115.33638800,7248.60000000,7266.15000000,7055.60000000,7120.74000000,45664.86393000,45664.86393000
2020-04-18,45506.83263600,47231.44469600,45426.65728000,46943.38332000,7026.78000000,7293.08000000,7014.40000000,7248.60000000,49488.54281900,49488.54281900
2020-04-17,45993.90763800,46292.65474400,45158.41307600,45511.81931000,7101.99000000,7148.12000000,6972.98000000,7027.55000000,54126.50976300,54126.50976300
2020-04-16,42880.53925000,46563.87800000,41889.81017400,45993.58382800,6621.25000000,7190.00000000,6468.27000000,7101.94000000,125009.85753900,125009.85753900
2020-04-15,44482.23303400,44899.49460000,42775.30100000,42880.47448800,6868.57000000,6933.00000000,6605.00000000,6621.24000000,61571.38499400,61571.38499400
2020-04-14,44284.51464800,45190.92360000,43742.06813600,44483.07494000,6838.04000000,6978.00000000,6754.28000000,6868.70000000,69068.62328500,69068.62328500
2020-04-13,44710.32479800,44710.32479800,42581.01500000,44283.67274200,6903.79000000,6903.79000000,6575.00000000,6837.91000000,96415.47657300,96415.47657300
2020-04-12,44535.79120800,46479.68740000,43908.63600000,44710.32479800,6876.84000000,7177.00000000,6780.00000000,6903.79000000,73868.66650100,73868.66650100
2020-04-11,44419.73770400,44972.67566000,43779.11200000,44535.72644600,6858.92000000,6944.30000000,6760.00000000,6876.83000000,45470.29320600,45470.29320600
2020-04-10,47169.66174800,47248.73615000,43649.45847600,44419.73770400,7283.54000000,7295.75000000,6739.98000000,6858.92000000,104674.62337500,104674.62337500
2020-04-09,47666.51581200,47742.02830400,46033.34769600,47169.66174800,7360.26000000,7371.92000000,7108.08000000,7283.54000000,61094.87241700,61094.87241700
2020-04-08,46611.28378400,48053.40400000,46304.83000000,47673.12153600,7197.32000000,7420.00000000,7150.00000000,7361.28000000,76059.14583800,76059.14583800
2020-04-07,47469.89838000,48310.44437800,45832.06740000,46611.28378400,7329.90000000,7459.69000000,7077.00000000,7197.32000000,103585.16891800,103585.16891800
2020-04-06,43861.87783600,47633.35766800,43811.49300000,47469.89838000,6772.78000000,7355.14000000,6765.00000000,7329.90000000,118052.00083200,118052.00083200
2020-04-05,44409.95864200,44656.89614800,43244.95502400,43861.87783600,6857.41000000,6895.54000000,6677.52000000,6772.78000000,49685.35698300,49685.35698300
2020-04-04,43604.06031400,45271.29324200,43066.79476200,44407.23863800,6732.97000000,6990.41000000,6650.01000000,6856.99000000,72990.86113900,72990.86113900
2020-04-03,43998.39613200,45644.25760000,42756.52002000,43611.37842000,6793.86000000,7048.00000000,6602.10000000,6734.10000000,104080.27693900,104080.27693900
2020-04-02,43023.72803200,46615.68760000,42425.58620000,43999.88565800,6643.36000000,7198.00000000,6551.00000000,6794.09000000,149299.90687100,149299.90687100
2020-04-01,41526.30106800,43260.62742800,39829.34238200,43020.87850400,6412.14000000,6679.94000000,6150.11000000,6642.92000000,97500.75240000,97500.75240000
2020-03-31,41411.73709000,42245.74212600,40938.65068000,41515.29152800,6394.45000000,6523.23000000,6321.40000000,6410.44000000,72337.59525900,72337.59525900
2020-03-30,38083.29410000,42736.44380000,37936.02531200,41411.28375600,5880.50000000,6599.00000000,5857.76000000,6394.38000000,118889.54999200,118889.54999200
2020-03-29,40389.79273000,40579.86920000,37993.01587200,38089.25220400,6236.65000000,6266.00000000,5866.56000000,5881.42000000,63311.62771400,63311.62771400
2020-03-28,41182.86818200,41188.63200000,39012.62880000,40389.79273000,6359.11000000,6360.00000000,6024.00000000,6236.65000000,93159.69342900,93159.69342900
2020-03-27,43631.90797400,44313.98135800,40547.48820000,41182.86818200,6737.27000000,6842.59000000,6261.00000000,6359.11000000,82914.96835400,82914.96835400
2020-03-26,43244.30740400,43908.63600000,42160.06200000,43632.49083200,6677.42000000,6780.00000000,6510.00000000,6737.36000000,83026.55521100,83026.55521100
2020-03-25,43679.96137800,45061.14055200,41771.49000000,43244.37216600,6744.69000000,6957.96000000,6450.00000000,6677.43000000,132155.73498900,132155.73498900
2020-03-24,41870.25205000,44251.87460000,41262.00734600,43680.15566400,6465.25000000,6833.00000000,6371.33000000,6744.72000000,151138.00987800,151138.00987800
2020-03-23,37665.90301000,42742.92000000,36836.62560000,41883.59302200,5816.05000000,6600.00000000,5688.00000000,6467.31000000,164674.21578500,164674.21578500
2020-03-22,40068.50844800,41498.64769400,37134.59556200,37666.80967800,6187.04000000,6407.87000000,5734.01000000,5816.19000000,119115.99052700,119115.99052700
2020-03-21,40182.03623400,41816.69387600,37950.66152400,40068.11987600,6204.57000000,6456.98000000,5860.02000000,6186.98000000,128913.66836300,128913.66836300
2020-03-20,39906.66821000,44685.78000000,36720.05400000,40206.58103200,6162.05000000,6900.00000000,5670.00000000,6208.36000000,219298.32951400,219298.32951400
2020-03-19,34927.83041200,41447.68000000,34016.43478600,39908.74059400,5393.26000000,6400.00000000,5252.53000000,6162.37000000,199020.87343900,199020.87343900
2020-03-18,34405.71916800,35205.72415400,32441.68199400,34926.40564800,5312.64000000,5436.17000000,5009.37000000,5393.04000000,137127.63489400,137127.63489400
2020-03-17,32567.90313200,35781.00500000,31872.29449000,34405.71916800,5028.86000000,5525.00000000,4921.45000000,5312.64000000,150089.92631800,150089.92631800
2020-03-16,34714.56914600,34747.53300400,28768.05754400,32568.61551400,5360.33000000,5365.42000000,4442.12000000,5028.97000000,227276.92276000,227276.92276000
2020-03-15,33498.01497600,38468.62800000,32983.93422000,34720.85106000,5172.48000000,5940.00000000,5093.10000000,5361.30000000,139916.14653400,139916.14653400
2020-03-14,36111.61501000,36529.13562400,32738.03290600,33495.29497200,5576.05000000,5640.52000000,5055.13000000,5172.06000000,136910.13597400,136910.13597400
2020-03-13,31085.82476200,38565.77100000,24493.83030600,36128.12932000,4800.01000000,5955.00000000,3782.13000000,5578.60000000,402201.67376400,402201.67376400
2020-03-12,51385.92699600,51590.51015400,28560.04200000,31085.76000000,7934.58000000,7966.17000000,4410.00000000,4800.00000000,261505.60865300,261505.60865300
2020-03-11,51126.81423400,51680.07600000,49154.35800000,51385.53842400,7894.57000000,7980.00000000,7590.00000000,7934.52000000,79942.41117200,79942.41117200
2020-03-10,51355.42409400,52774.55380000,50048.13836200,51126.74947200,7929.87000000,8149.00000000,7728.01000000,7894.56000000,86783.44387500,86783.44387500
2020-03-09,52034.71271200,52970.84742200,49426.42316200,51355.42409400,8034.76000000,8179.31000000,7632.01000000,7929.87000000,116968.86326800,116968.86326800
2020-03-08,57542.65605000,57552.43511200,51809.60000000,52025.32222200,8885.25000000,8886.76000000,8000.00000000,8033.31000000,77537.31516600,77537.31516600
2020-03-07,59133.46981800,59503.32560000,57217.22700000,57551.78749200,9130.89000000,9188.00000000,8835.00000000,8886.66000000,45422.20452500,45422.20452500
2020-03-06,58639.65956800,59386.75400000,58191.89510000,59139.88125600,9054.64000000,9170.00000000,8985.50000000,9131.88000000,43782.94804400,43782.94804400
2020-03-05,56673.16143800,59318.23580400,56644.34234800,58639.91861600,8750.99000000,9159.42000000,8746.54000000,9054.68000000,58201.86635500,58201.86635500
2020-03-04,56731.96533400,57303.29569800,56083.89200000,56672.38429400,8760.07000000,8848.29000000,8660.00000000,8750.87000000,38696.48257800,38696.48257800
2020-03-03,57710.58391600,57765.43733000,56025.60620000,56731.96533400,8911.18000000,8919.65000000,8651.00000000,8760.07000000,55154.99728200,55154.99728200
2020-03-02,55243.92886000,58063.99015000,55034.74760000,57736.87728800,8530.30000000,8965.75000000,8498.00000000,8915.24000000,60401.31773000,60401.31773000
2020-03-01,55200.60308200,56666.75000000,54471.31820000,55254.16125600,8523.61000000,8750.00000000,8411.00000000,8531.88000000,43892.20177900,43892.20177900
2020-02-29,56283.35896000,56925.79800000,55200.21451000,55200.60308200,8690.80000000,8790.00000000,8523.55000000,8523.61000000,36748.18303500,36748.18303500
2020-02-28,57141.13165000,57638.18000000,54691.50900000,56297.02374200,8823.25000000,8900.00000000,8445.00000000,8692.91000000,71155.20897700,71155.20897700
2020-02-27,56899.89320000,58102.97687400,55248.46220000,57140.87260200,8786.00000000,8971.77000000,8531.00000000,8823.21000000,72483.57876200,72483.57876200
2020-02-26,60335.38777600,60730.17692800,55913.11460600,56895.03605000,9316.48000000,9377.44000000,8633.63000000,8785.25000000,92130.34548200,92130.34548200
2020-02-25,62531.07862400,62657.23500000,59904.85000000,60331.24300800,9655.52000000,9675.00000000,9250.00000000,9315.84000000,54379.34455200,54379.34455200
2020-02-24,64350.11368000,64697.23800000,61352.66927200,62535.02910600,9936.40000000,9990.00000000,9473.56000000,9656.13000000,55796.59612000,55796.59612000
2020-02-23,62500.83477000,64697.23800000,62462.94900000,64350.11368000,9650.85000000,9990.00000000,9645.00000000,9936.40000000,37702.08984300,37702.08984300
2020-02-22,62670.51121000,62878.52675400,61912.60152400,62500.89953200,9677.05000000,9709.17000000,9560.02000000,9650.86000000,24636.75762300,24636.75762300
2020-02-21,62153.45140200,63178.63386200,61849.07000200,62670.51121000,9597.21000000,9755.51000000,9550.21000000,9677.05000000,42181.55452400,42181.55452400
2020-02-20,62136.87233000,62812.66380000,60876.28000000,62148.33520400,9594.65000000,9699.00000000,9400.00000000,9596.42000000,60152.34291400,60152.34291400
2020-02-19,65829.14823600,66381.05000000,60552.47000000,62131.30279800,10164.78000000,10250.00000000,9350.00000000,9593.79000000,55162.58689500,55162.58689500
2020-02-18,62857.99720000,66381.05000000,62016.15596200,65828.69490200,9706.00000000,10250.00000000,9576.01000000,10164.71000000,70604.12401900,70604.12401900
2020-02-17,64183.67534000,64529.89299200,61217.38145400,62857.99720000,9910.70000000,9964.16000000,9452.67000000,9706.00000000,70261.01190100,70261.01190100
2020-02-16,64143.26385200,65085.81000000,62418.39274400,64226.22397400,9904.46000000,10050.00000000,9638.12000000,9917.27000000,60023.99953700,60023.99953700
2020-02-15,66992.14423200,67190.57500000,63473.23620000,64144.94766400,10344.36000000,10375.00000000,9801.00000000,9904.72000000,57657.20294700,57657.20294700
2020-02-14,66237.14883600,67233.05887200,65483.25439400,66992.14423200,10227.78000000,10381.56000000,10111.37000000,10344.36000000,47038.48017300,47038.48017300
2020-02-13,66868.90214600,68000.10000000,65280.09600000,66249.12980600,10325.33000000,10500.00000000,10080.00000000,10229.63000000,79344.35875900,79344.35875900
2020-02-12,66206.71069600,67676.29000000,66206.71069600,66876.22025200,10223.08000000,10450.00000000,10223.08000000,10326.46000000,61008.06393000,61008.06393000
2020-02-11,63801.83858800,66857.63355800,62819.14000000,66206.71069600,9851.74000000,10323.59000000,9700.00000000,10223.08000000,62422.39522400,62422.39522400
2020-02-10,65744.56906400,65979.52560000,63181.80720000,63802.42144600,10151.72000000,10188.00000000,9756.00000000,9851.83000000,59573.08461900,59573.08461900
2020-02-09,64082.25804800,65837.04920000,63989.71315000,65744.76335000,9895.04000000,10166.00000000,9880.75000000,10151.75000000,43408.47561600,43408.47561600
2020-02-08,63556.58489400,64373.42800000,62606.13778200,64082.32281000,9813.87000000,9940.00000000,9667.11000000,9895.05000000,43600.84366600,43600.84366600
2020-02-07,63285.42640000,64017.23700000,63013.42600000,63555.67822600,9772.00000000,9885.00000000,9730.00000000,9813.73000000,43966.11463200,43966.11463200
2020-02-06,62249.42868600,63871.97583400,61694.54787000,63285.42640000,9612.03000000,9862.57000000,9526.35000000,9772.00000000,64949.70658800,64949.70658800
2020-02-05,59561.74092400,63107.00709000,59433.51216400,62249.49344800,9197.02000000,9744.45000000,9177.22000000,9612.04000000,64870.41561500,64870.41561500
2020-02-04,60172.64087000,60552.47000000,58888.15136200,59561.74092400,9291.35000000,9350.00000000,9093.01000000,9197.02000000,53308.17526600,53308.17526600
2020-02-03,60433.24315800,62293.20779800,59801.23080000,60178.40468800,9331.59000000,9618.79000000,9234.00000000,9292.24000000,50892.13345100,50892.13345100
2020-02-02,60775.31604200,61375.14168600,59062.94400000,60432.72506200,9384.41000000,9477.03000000,9120.00000000,9331.51000000,45690.91254000,45690.91254000
2020-02-01,60563.54430200,61294.18918600,60105.61220000,60776.61128200,9351.71000000,9464.53000000,9281.00000000,9384.61000000,28578.06735400,28578.06735400
2020-01-31,61598.50582400,61719.61076400,59645.86676200,60571.18621800,9511.52000000,9530.22000000,9210.01000000,9352.89000000,45552.02235200,45552.02235200
2020-01-30,60238.82763400,62029.04360000,59609.79432800,61609.45060200,9301.57000000,9578.00000000,9204.44000000,9513.21000000,60626.74425900,60626.74425900
2020-01-29,60716.57690800,61195.16808800,59684.65920000,60238.56858600,9375.34000000,9449.24000000,9216.00000000,9301.53000000,53864.06512200,53864.06512200
2020-01-28,57687.20483400,60876.28000000,57394.67488000,60709.25880200,8907.57000000,9400.00000000,8862.40000000,9374.21000000,74584.85376500,74584.85376500
2020-01-27,55788.51251800,58285.80000000,55274.36700000,57687.20483400,8614.39000000,9000.00000000,8535.00000000,8907.57000000,53973.54299600,53973.54299600
2020-01-26,54011.57276200,55812.73350600,53711.40089200,55792.46300000,8340.01000000,8618.13000000,8293.66000000,8615.00000000,31130.48516400,31130.48516400
2020-01-25,54652.58703800,54732.05001200,53460.38338000,54015.26419600,8438.99000000,8451.26000000,8254.90000000,8340.58000000,25521.15793200,25521.15793200
2020-01-24,54429.35242400,55229.16312400,53350.93560000,54652.65180000,8404.52000000,8528.02000000,8238.00000000,8439.00000000,41687.52952900,41687.52952900
2020-01-23,56231.35507400,56289.89992200,53793.84291800,54429.35242400,8682.77000000,8691.81000000,8306.39000000,8404.52000000,48165.94459700,48165.94459700
2020-01-22,56576.34224800,57107.13160000,55630.55800000,56228.69983200,8736.04000000,8818.00000000,8590.00000000,8682.36000000,29080.55713800,29080.55713800
2020-01-21,55969.58707000,56919.32180000,54969.98560000,56576.27748600,8642.35000000,8789.00000000,8488.00000000,8736.03000000,36494.68765900,36494.68765900
2020-01-20,56354.07906400,56647.25663800,55185.51353600,55969.58707000,8701.72000000,8746.99000000,8521.28000000,8642.35000000,38896.63974600,38896.63974600
2020-01-19,57735.90585800,59574.43427600,54827.50920000,56353.94954000,8915.09000000,9198.98000000,8466.00000000,8701.70000000,70676.88925900,70676.88925900
2020-01-18,57724.11917400,58213.78465600,57031.87815600,57741.54015200,8913.27000000,8988.88000000,8806.38000000,8915.96000000,38294.74654500,38294.74654500
2020-01-17,56473.43543000,58555.53373000,56164.45592800,57724.18393600,8720.15000000,9041.65000000,8672.44000000,8913.28000000,70897.73737700,70897.73737700
2020-01-16,57120.14876200,57377.90152200,55604.65320000,56472.52876200,8820.01000000,8859.81000000,8586.00000000,8720.01000000,51991.07428400,51991.07428400
